BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460844.936525,0.98738,0.00129,1.0156,0.57,0.17,9.30,28243
2460844.936682,0.98435,0.00129,1.0156,1.74,0.54,9.80,26310
2460844.936840,0.98686,0.00129,1.0157,-0.54,0.71,10.09,24525
2460844.936990,0.98916,0.00129,1.0157,0.74,0.34,10.78,24684
2460844.937150,0.99053,0.00129,1.0158,0.48,0.55,10.68,23161
2460844.937308,0.98710,0.00129,1.0158,1.09,0.86,10.42,25772
2460844.937465,0.98925,0.00129,1.0158,0.78,0.77,10.79,24001
2460844.937622,0.98886,0.00129,1.0159,-0.67,1.38,10.13,25286
2460844.937775,0.98874,0.00129,1.0159,0.78,2.09,10.65,24534
2460844.937934,0.98769,0.00129,1.0160,0.91,0.44,10.62,23361
2460844.938089,0.98903,0.00130,1.0160,-0.77,2.27,11.39,20482
2460844.938248,0.98860,0.00129,1.0161,1.48,0.17,10.79,20179
2460844.938398,0.99027,0.00129,1.0161,0.34,-0.12,10.07,22695
2460844.938555,0.98764,0.00129,1.0162,0.90,0.07,10.11,22555
2460844.938713,0.98944,0.00129,1.0162,-0.29,1.04,9.45,27578
2460844.938870,0.98712,0.00129,1.0163,0.83,-0.37,9.46,27145
2460844.939026,0.99086,0.00130,1.0163,1.09,-0.76,10.29,20126
2460844.939182,0.98733,0.00129,1.0164,1.10,-0.87,11.39,17806
2460844.939343,0.98869,0.00129,1.0164,2.54,-0.45,10.95,21679
2460844.939500,0.99086,0.00130,1.0165,-0.60,-0.82,9.30,24849
2460844.939659,0.98874,0.00129,1.0165,-0.17,0.02,10.30,20532
2460844.939818,0.98857,0.00129,1.0166,2.47,-0.37,8.97,27940
2460844.939970,0.98725,0.00129,1.0167,-0.42,0.71,9.43,26230
2460844.940124,0.98659,0.00129,1.0167,0.54,0.73,8.70,25125
2460844.940282,0.98868,0.00129,1.0168,0.54,0.71,8.92,29068
2460844.940439,0.98887,0.00129,1.0168,-1.52,0.55,8.16,29347
