BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460422.967605,1.00131,0.00101,1.2154,-0.95,-0.29,23.21,24567
2460422.967814,0.99877,0.00100,1.2146,-2.64,-1.67,22.30,30592
2460422.968023,1.00005,0.00101,1.2138,-0.51,-0.13,23.00,26731
2460422.968232,1.00034,0.00100,1.2129,0.58,0.41,23.39,25968
2460422.968464,0.99779,0.00100,1.2120,0.04,-0.36,23.50,27752
2460422.968696,1.00005,0.00100,1.2111,1.76,-0.61,23.10,24428
2460422.968917,0.99984,0.00101,1.2103,0.32,-0.31,24.41,18678
2460422.969137,1.00149,0.00100,1.2094,1.32,-0.57,25.83,20371
2460422.969334,0.99918,0.00100,1.2086,0.13,-0.10,23.52,23130
2460422.969566,1.00093,0.00100,1.2077,1.33,0.44,24.81,17335
2460422.969786,1.00068,0.00100,1.2069,1.42,0.09,24.66,19482
2460422.970006,1.00118,0.00100,1.2060,-0.70,-1.34,24.15,28756
2460422.970215,1.00100,0.00100,1.2052,0.12,-0.35,24.08,20690
2460422.970435,1.00042,0.00100,1.2044,-1.23,0.03,24.19,21421
2460422.970679,1.00135,0.00100,1.2034,-0.65,-1.24,22.75,28796
2460422.970945,1.00131,0.00100,1.2024,0.44,1.08,23.63,24626
2460422.971165,1.00036,0.00099,1.2016,0.66,0.50,23.91,25181
2460422.971374,1.00002,0.00100,1.2008,0.50,-0.16,24.13,20388
2460422.971617,1.00084,0.00099,1.1999,0.78,0.16,23.61,21287
2460422.971838,1.00073,0.00099,1.1990,1.85,0.01,24.88,19499
2460422.972046,1.00003,0.00099,1.1983,-0.26,-0.13,24.35,22748
2460422.972255,1.00200,0.00099,1.1975,1.58,0.25,24.46,23122
2460422.972464,0.99812,0.00099,1.1967,1.65,0.21,25.11,20568
2460422.972672,1.00165,0.00099,1.1959,-0.02,-0.17,22.96,25208
2460422.972892,0.99848,0.00099,1.1951,0.11,0.78,23.04,25982
2460422.973113,0.99957,0.00099,1.1943,-1.46,-0.91,22.85,25881
2460422.973321,1.00020,0.00099,1.1935,0.83,0.69,24.09,22309
2460422.973530,0.99787,0.00098,1.1927,-0.62,-0.27,23.93,23547
2460422.973739,0.99975,0.00098,1.1920,0.55,0.88,23.35,27455
2460422.973971,0.99976,0.00098,1.1911,-0.25,-1.65,24.43,29909
2460422.974179,0.99896,0.00098,1.1903,0.26,0.43,23.41,23916
2460422.974423,1.00019,0.00098,1.1895,1.07,-0.15,24.04,21921
2460422.974655,1.00031,0.00098,1.1886,0.14,0.35,23.14,24845
2460422.974863,1.00032,0.00098,1.1879,1.27,0.29,23.28,25557
2460422.975107,1.00218,0.00098,1.1870,1.14,-0.25,24.70,21081
2460422.975327,0.99941,0.00098,1.1862,0.55,0.25,23.82,25474
2460422.975559,1.00022,0.00098,1.1854,-0.23,-1.26,22.73,29308
