BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460423.060841,1.00138,0.00094,1.0209,2.20,1.20,22.72,13975
2460423.061002,0.99987,0.00094,1.0208,-1.20,1.24,23.45,12402
2460423.061184,0.99968,0.00094,1.0207,0.95,-0.56,22.93,14002
2460423.061342,0.99852,0.00093,1.0206,0.07,-0.21,23.60,14598
2460423.061502,0.99911,0.00093,1.0205,-0.84,-1.13,22.86,15475
2460423.061675,0.99945,0.00093,1.0204,0.13,-0.61,22.97,14692
2460423.061842,0.99961,0.00093,1.0203,-0.63,0.83,22.66,14745
2460423.062030,1.00001,0.00093,1.0202,0.21,-1.28,22.80,15692
2460423.062189,0.99991,0.00093,1.0201,0.31,-0.20,23.43,14263
2460423.062343,1.00005,0.00094,1.0200,-0.44,-0.82,21.86,14223
2460423.062509,1.00015,0.00094,1.0199,-0.52,0.43,22.89,13129
2460423.062675,1.00016,0.00093,1.0199,-0.25,-2.68,22.01,15150
2460423.062847,1.00114,0.00093,1.0198,-0.96,-0.80,22.89,15130
2460423.063019,0.99983,0.00093,1.0197,0.20,-0.40,23.29,13189
2460423.063186,1.00042,0.00093,1.0196,-1.40,-1.99,23.80,13295
2460423.063346,1.00162,0.00093,1.0195,-0.27,1.10,21.86,15707
2460423.063526,0.99892,0.00093,1.0194,0.07,-0.58,21.57,19071
2460423.063692,1.00176,0.00093,1.0193,1.32,-0.76,21.95,14799
2460423.063857,1.00050,0.00093,1.0192,-0.05,0.47,22.49,17272
2460423.064025,1.00077,0.00093,1.0192,0.56,0.19,22.17,16641
2460423.064190,0.99941,0.00093,1.0191,0.88,1.03,21.94,18365
2460423.064349,1.00041,0.00093,1.0190,-0.99,0.01,21.73,16991
2460423.064524,0.99996,0.00093,1.0189,0.28,-0.46,22.40,16081
2460423.064691,1.00057,0.00093,1.0188,-0.01,0.54,21.84,17707
2460423.064850,0.99939,0.00093,1.0188,-0.41,-0.27,22.63,16177
2460423.065029,0.99921,0.00093,1.0187,-0.05,-0.28,22.52,15801
2460423.065215,1.00151,0.00094,1.0186,-1.28,-0.20,22.99,13526
2460423.065374,1.00130,0.00093,1.0185,0.53,1.24,22.24,16721
2460423.065532,0.99846,0.00093,1.0184,1.59,-0.18,23.59,12969
